t,seq,frame_age_ms,round,hold,cued_label,cued_name,phase,hand_detected,bbox_area,delta_s,svm_label,svm_name,svm_prob,svm_margin,rule_raw,rule_name,rule_conf,fb_stable_count,battery
1789909151.278412,6152,8.12,3,22,5,FORWARD,hold,1,0.02699675,-0.078208,,,,,CENTER,CENTER,0.5,5,92.0
1789909151.4018579,6154,11.25,3,22,5,FORWARD,hold,1,0.02565305,-0.049773,,,,,CENTER,CENTER,0.5,6,92.0
1789909151.462371,6156,3.05,3,22,5,FORWARD,hold,1,0.02483367,-0.031941,,,,,CENTER,CENTER,0.5,7,92.0
1789909151.5713258,6158,9.33,3,22,5,FORWARD,hold,1,0.0249819,0.005969,,,,,CENTER,CENTER,0.5,8,92.0
1789909151.6336057,6160,5.24,3,22,5,FORWARD,hold,1,0.0269181,0.077504,,,,,CENTER,CENTER,0.5,9,92.0
1789909151.7414558,6162,9.97,3,22,5,FORWARD,hold,1,0.03216706,0.194997,,,,,FORWARD,CENTER,0.5621,1,92.0
1789909151.8041315,6164,9.58,3,22,5,FORWARD,hold,1,0.04146148,0.288942,,,,,FORWARD,FORWARD,0.6519,2,92.0
1789909151.8973777,6166,0.97,3,22,5,FORWARD,hold,1,0.06097744,0.470701,,,,,UP-FORWARD,UP,0.7483,1,92.0
1789909151.9747844,6168,14.08,3,22,5,FORWARD,hold,1,0.09490539,0.556402,,,,,UP-FORWARD,UP-FORWARD,0.8446,2,92.0
1789909152.0678356,6170,4.12,3,22,5,FORWARD,hold,1,0.16455133,0.733846,,,,,UP-FORWARD,UP-FORWARD,0.9728,3,92.0
1789909152.1449559,6172,13.47,3,22,5,FORWARD,hold,1,0.2629566,0.598022,,,,,UP-FORWARD,UP-FORWARD,1.0,4,92.0
1789909152.2376173,6174,6.69,3,22,5,FORWARD,hold,1,0.36661728,0.394212,,,,,UP-FORWARD,UP-FORWARD,1.0,5,92.0
1789909152.2838614,6176,12.19,3,22,5,FORWARD,hold,1,0.47910052,0.306814,,,,,UP-FORWARD,UP-FORWARD,1.0,6,92.0
1789909152.4058993,6178,5.2,3,22,5,FORWARD,hold,1,0.59059163,0.232709,,,,,UP-FORWARD,UP-FORWARD,1.0,7,92.0
1789909152.4664576,6180,8.52,3,22,5,FORWARD,hold,1,0.70322742,0.190717,,,,,UP-FORWARD,UP-FORWARD,1.0,8,92.0
1789909152.5746245,6182,12.47,3,22,5,FORWARD,hold,1,0.82068125,0.167021,,,,,UP,UP,1.0,1,92.0
1789909152.6356344,6184,8.68,3,22,5,FORWARD,hold,1,0.91178198,0.111006,,,,,UP,UP,1.0,2,92.0
1789909152.7448034,6186,15.29,3,22,5,FORWARD,hold,1,0.98014472,0.074977,,,,,UP,UP,1.0,3,92.0
1789909152.8054347,6188,8.28,3,22,5,FORWARD,hold,1,1.014655,0.035209,,,,,UP,UP,1.0,4,92.0
1789909152.897983,6190,2.03,3,22,5,FORWARD,hold,1,1.02469872,0.009899,,,,,UP,UP,1.0,5,92.0
1789909152.9752452,6192,14.38,3,22,5,FORWARD,hold,1,1.02192416,-0.002708,,,,,UP,UP,1.0,6,92.0
1789909153.0679348,6194,1.03,3,22,5,FORWARD,hold,1,0.97153072,-0.049312,,,,,UP,UP,1.0,7,92.0
1789909153.144909,6196,15.28,3,22,5,FORWARD,hold,1,0.87937358,-0.094858,,,,,UP,UP,1.0,8,92.0
1789909153.237332,6198,10.13,3,22,5,FORWARD,hold,1,0.68722428,-0.218507,,,,,UP-BACK,UP,1.0,1,92.0
1789909153.2684522,6200,0.0,3,22,5,FORWARD,hold,1,0.49253409,-0.283299,,,,,UP-BACK,UP-BACK,1.0,2,92.0
1789909158.4044921,6322,15.26,3,23,2,RIGHT,hold,1,0.06245015,0.000805,,,,,LEFT,LEFT,0.9398,18,92.0
1789909158.46476,6324,7.22,3,23,2,RIGHT,hold,1,0.06252017,0.001121,,,,,LEFT,LEFT,0.939,19,92.0
1789909158.5598936,6326,1.03,3,23,2,RIGHT,hold,1,0.06261609,0.001534,,,,,LEFT,LEFT,0.9394,20,92.0
1789909158.6360447,6328,10.95,3,23,2,RIGHT,hold,1,0.0624947,-0.001939,,,,,LEFT,LEFT,0.939,21,92.0
1789909158.7297804,6330,6.78,3,23,2,RIGHT,hold,1,0.06201461,-0.007682,,,,,LEFT,LEFT,0.9387,22,92.0
1789909158.8069167,6332,11.23,3,23,2,RIGHT,hold,1,0.06162314,-0.006313,,,,,LEFT,LEFT,0.9378,23,92.0
1789909158.901506,6334,7.01,3,23,2,RIGHT,hold,1,0.06164613,0.000373,,,,,LEFT,LEFT,0.9366,24,92.0
1789909158.9623148,6336,0.0,3,23,2,RIGHT,hold,1,0.06171657,0.001143,,,,,LEFT,LEFT,0.9366,25,92.0
1789909159.0393152,6338,12.16,3,23,2,RIGHT,hold,1,0.06181422,0.001582,,,,,LEFT,LEFT,0.9369,26,92.0
1789909159.1319475,6340,5.78,3,23,2,RIGHT,hold,1,0.06175392,-0.000976,,,,,LEFT,LEFT,0.938,27,92.0
1789909159.1946263,6342,3.03,3,23,2,RIGHT,hold,1,0.04817349,-0.219912,,,,,LEFT-BACK,LEFT,0.902,1,92.0
1789909159.271399,6344,4.16,3,23,2,RIGHT,hold,1,0.02146,-0.554527,,,,,BACK,CENTER,0.6827,1,92.0
1789909159.3634236,6346,5.19,3,23,2,RIGHT,hold,1,0.01428856,-0.334177,,,,,BACK,BACK,0.546,2,92.0
1789909159.4564493,6348,0.0,3,23,2,RIGHT,hold,1,0.02636853,0.84543,,,,,FORWARD,CENTER,0.5868,1,92.0
1789909159.533489,6350,10.08,3,23,2,RIGHT,hold,1,0.03964961,0.503672,,,,,FORWARD,FORWARD,0.6734,2,92.0
1789909159.6274548,6352,3.94,3,23,2,RIGHT,hold,1,0.04877644,0.230187,,,,,RIGHT-FORWARD,RIGHT,0.7272,1,92.0
1789909159.7045248,6354,11.03,3,23,2,RIGHT,hold,1,0.05555874,0.139049,,,,,RIGHT,RIGHT,0.7714,1,92.0
1789909159.797841,6356,10.17,3,23,2,RIGHT,hold,1,0.05936795,0.068562,,,,,RIGHT,RIGHT,0.7942,2,92.0
1789909159.875456,6358,15.06,3,23,2,RIGHT,hold,1,0.06175779,0.040255,,,,,RIGHT,RIGHT,0.8088,3,92.0
1789909159.9695053,6360,13.52,3,23,2,RIGHT,hold,1,0.06338094,0.026283,,,,,RIGHT,RIGHT,0.8186,4,92.0
1789909160.0309427,6362,5.17,3,23,2,RIGHT,hold,1,0.06433762,0.015094,,,,,RIGHT,RIGHT,0.8246,5,92.0
1789909160.1390774,6364,15.1,3,23,2,RIGHT,hold,1,0.06462999,0.004544,,,,,RIGHT,RIGHT,0.8269,6,92.0
1789909160.1991534,6366,6.11,3,23,2,RIGHT,hold,1,0.06499142,0.005592,,,,,RIGHT,RIGHT,0.8299,7,92.0
1789909160.2766726,6368,7.46,3,23,2,RIGHT,hold,1,0.0648873,-0.001602,,,,,RIGHT,RIGHT,0.8304,8,92.0
1789909160.3696747,6370,9.63,3,23,2,RIGHT,hold,1,0.06462386,-0.00406,,,,,RIGHT,RIGHT,0.8294,9,92.0
1789909160.463501,6372,3.03,3,23,2,RIGHT,hold,1,0.0647314,0.001664,,,,,RIGHT,RIGHT,0.8302,10,92.0
1789909160.5406291,6374,11.97,3,23,2,RIGHT,hold,1,0.0653315,0.009271,,,,,RIGHT,RIGHT,0.8367,11,92.0
1789909160.6335726,6376,5.06,3,23,2,RIGHT,hold,1,0.06678695,0.022278,,,,,RIGHT,RIGHT,0.8394,12,92.0
1789909160.6951866,6378,2.62,3,23,2,RIGHT,hold,1,0.06812596,0.020049,,,,,RIGHT,RIGHT,0.8401,13,92.0
1789909160.804379,6380,12.18,3,23,2,RIGHT,hold,1,0.06959806,0.021609,,,,,RIGHT,RIGHT,0.8417,14,92.0
1789909160.866124,6382,8.07,3,23,2,RIGHT,hold,1,0.06947586,-0.001756,,,,,RIGHT,RIGHT,0.8394,15,92.0
1789909160.9586816,6384,1.0,3,23,2,RIGHT,hold,1,0.06900708,-0.006747,,,,,RIGHT,RIGHT,0.8378,16,92.0
1789909161.035879,6386,8.16,3,23,2,RIGHT,hold,1,0.06921575,0.003024,,,,,RIGHT,RIGHT,0.838,17,92.0
1789909161.129854,6388,5.25,3,23,2,RIGHT,hold,1,0.06947872,0.003799,,,,,RIGHT,RIGHT,0.8388,18,92.0
1789909161.2071493,6390,13.99,3,23,2,RIGHT,hold,1,0.06969293,0.003083,,,,,RIGHT,RIGHT,0.839,19,92.0
1789909161.2671282,6392,1.0,3,23,2,RIGHT,hold,1,0.06920344,-0.007023,,,,,RIGHT,RIGHT,0.8389,20,92.0
1789909161.3599083,6394,3.05,3,23,2,RIGHT,hold,1,0.06899517,-0.00301,,,,,RIGHT,RIGHT,0.839,21,92.0
1789909161.4686239,6396,10.09,3,23,2,RIGHT,hold,1,0.06829007,-0.01022,,,,,RIGHT,RIGHT,0.8383,22,92.0
1789909161.5298893,6398,7.09,3,23,2,RIGHT,hold,1,0.06767982,-0.008936,,,,,RIGHT,RIGHT,0.8369,23,92.0
1789909161.6384368,6400,12.45,3,23,2,RIGHT,hold,1,0.06708862,-0.008735,,,,,RIGHT,RIGHT,0.8353,24,92.0
1789909161.6996214,6402,8.91,3,23,2,RIGHT,hold,1,0.06692994,-0.002365,,,,,RIGHT,RIGHT,0.8339,25,92.0
1789909161.7936728,6404,2.0,3,23,2,RIGHT,hold,1,0.06717415,0.003649,,,,,RIGHT,RIGHT,0.8342,26,92.0
1789909161.8711617,6406,13.98,3,23,2,RIGHT,hold,1,0.06731417,0.002084,,,,,RIGHT,RIGHT,0.8338,27,92.0
1789909161.9632792,6408,6.29,3,23,2,RIGHT,hold,1,0.06747643,0.002411,,,,,RIGHT,RIGHT,0.8337,28,92.0
1789909162.0246954,6410,1.03,3,23,2,RIGHT,hold,1,0.0676385,0.002402,,,,,RIGHT,RIGHT,0.8339,29,92.0
1789909162.1338205,6412,9.56,3,23,2,RIGHT,hold,1,0.06778526,0.00217,,,,,RIGHT,RIGHT,0.8329,30,92.0
1789909162.1933627,6414,3.09,3,23,2,RIGHT,hold,1,0.06777769,-0.000112,,,,,RIGHT,RIGHT,0.8327,31,92.0
1789909162.27162,6416,4.08,3,23,2,RIGHT,hold,1,0.06739934,-0.005582,,,,,RIGHT,RIGHT,0.8324,32,92.0
1789909162.364434,6418,7.09,3,23,2,RIGHT,hold,1,0.06703357,-0.005427,,,,,RIGHT,RIGHT,0.8315,33,92.0
1789909162.471869,6420,14.69,3,23,2,RIGHT,hold,1,0.06690176,-0.001966,,,,,RIGHT,RIGHT,0.8309,34,92.0
1789909162.5334187,6422,10.09,3,23,2,RIGHT,hold,1,0.06680345,-0.001469,,,,,RIGHT,RIGHT,0.8304,35,92.0
1789909162.6421852,6424,14.21,3,23,2,RIGHT,hold,1,0.06676063,-0.000641,,,,,RIGHT,RIGHT,0.8318,36,92.0
1789909162.7037272,6426,13.03,3,23,2,RIGHT,hold,1,0.06662456,-0.002038,,,,,RIGHT,RIGHT,0.8323,37,92.0
1789909162.796201,6428,3.4,3,23,2,RIGHT,hold,1,0.06676068,0.002043,,,,,RIGHT,RIGHT,0.8326,38,92.0
1789909162.8575904,6430,1.0,3,23,2,RIGHT,hold,1,0.06700511,0.003661,,,,,RIGHT,RIGHT,0.8336,39,92.0
1789909162.966792,6432,7.16,3,23,2,RIGHT,hold,1,0.06706675,0.00092,,,,,RIGHT,RIGHT,0.8338,40,92.0
1789909163.0294573,6434,7.18,3,23,2,RIGHT,hold,1,0.06730317,0.003525,,,,,RIGHT,RIGHT,0.834,41,92.0
1789909163.1382349,6436,14.86,3,23,2,RIGHT,hold,1,0.06779709,0.007339,,,,,RIGHT,RIGHT,0.8354,42,92.0
1789909163.213848,6438,12.31,3,23,2,RIGHT,hold,1,0.0680685,0.004003,,,,,RIGHT,RIGHT,0.8365,43,92.0
1789909163.2751665,6440,8.17,3,23,2,RIGHT,hold,1,0.06900181,0.013711,,,,,RIGHT,RIGHT,0.837,44,92.0
1789909163.3679242,6442,8.5,3,23,2,RIGHT,hold,1,0.06958273,0.008419,,,,,RIGHT,RIGHT,0.8351,45,92.0
1789909163.461064,6444,2.99,3,23,2,RIGHT,hold,1,0.06965808,0.001083,,,,,RIGHT,RIGHT,0.8341,46,92.0
1789909163.536152,6446,13.14,3,23,2,RIGHT,hold,1,0.06959969,-0.000838,,,,,RIGHT,RIGHT,0.8337,47,92.0
1789909163.629991,6448,7.98,3,23,2,RIGHT,hold,1,0.06945912,-0.00202,,,,,RIGHT,RIGHT,0.834,48,92.0
1789909163.6916537,6450,1.0,3,23,2,RIGHT,hold,1,0.06935251,-0.001535,,,,,RIGHT,RIGHT,0.8345,49,92.0
1789909163.7992573,6452,7.95,3,23,2,RIGHT,hold,1,0.06961943,0.003849,,,,,RIGHT,RIGHT,0.8357,50,92.0
1789909163.861585,6454,4.82,3,23,2,RIGHT,hold,1,0.06983034,0.003029,,,,,RIGHT,RIGHT,0.8365,50,92.0
1789909163.96796,6456,10.23,3,23,2,RIGHT,hold,1,0.07005678,0.003243,,,,,RIGHT,RIGHT,0.8361,50,92.0
1789909164.0309503,6458,8.04,3,23,2,RIGHT,hold,1,0.07036996,0.00447,,,,,RIGHT,RIGHT,0.8377,50,92.0
1789909164.123868,6460,1.03,3,23,2,RIGHT,hold,1,0.07039233,0.000318,,,,,RIGHT,RIGHT,0.8374,50,92.0
1789909164.1993105,6462,11.08,3,23,2,RIGHT,hold,1,0.07031149,-0.001148,,,,,RIGHT,RIGHT,0.8378,50,92.0
1789909164.2775042,6464,10.44,3,23,2,RIGHT,hold,1,0.0704716,0.002277,,,,,RIGHT,RIGHT,0.8374,50,92.0
1789909164.3699615,6466,14.44,3,23,2,RIGHT,hold,1,0.07035802,-0.001612,,,,,RIGHT,RIGHT,0.8374,50,92.0
1789909169.469666,6588,11.12,3,24,1,LEFT,hold,1,0.0772438,0.000397,,,,,RIGHT,RIGHT,0.8797,24,92.0
1789909169.5325062,6590,7.45,3,24,1,LEFT,hold,1,0.07790112,0.00851,,,,,RIGHT,RIGHT,0.8682,25,92.0
1789909169.6258938,6592,3.0,3,24,1,LEFT,hold,0,,,,,,,,,,25,92.0
1789909169.7022545,6594,13.48,3,24,1,LEFT,hold,1,0.02771668,-0.644207,,,,,BACK,CENTER,0.5818,1,92.0
1789909169.7952201,6596,4.17,3,24,1,LEFT,hold,1,0.02058401,-0.257342,,,,,BACK,BACK,0.6087,2,92.0
1789909169.8570187,6598,1.0,3,24,1,LEFT,hold,1,0.02655596,0.290126,,,,,LEFT-FORWARD,LEFT,0.7353,1,92.0
1789909169.9647884,6600,5.98,3,24,1,LEFT,hold,1,0.04011989,0.510768,,,,,LEFT-FORWARD,LEFT-FORWARD,0.8183,2,92.0
1789909170.0290809,6602,7.8,3,24,1,LEFT,hold,1,0.04976681,0.240452,,,,,LEFT-FORWARD,LEFT-FORWARD,0.8717,3,92.0
1789909170.1362917,6604,11.8,3,24,1,LEFT,hold,1,0.05595779,0.1244,,,,,LEFT,LEFT,0.9067,1,92.0
1789909170.1984086,6606,8.86,3,24,1,LEFT,hold,1,0.06009293,0.073897,,,,,LEFT,LEFT,0.9303,2,92.0
1789909170.2747912,6608,7.79,3,24,1,LEFT,hold,1,0.06285832,0.046019,,,,,LEFT,LEFT,0.945,3,92.0
1789909170.366333,6610,10.25,3,24,1,LEFT,hold,1,0.064469,0.025624,,,,,LEFT,LEFT,0.9545,4,92.0
1789909170.4604912,6612,1.99,3,24,1,LEFT,hold,1,0.06561368,0.017755,,,,,LEFT,LEFT,0.961,5,92.0
1789909170.537737,6614,14.22,3,24,1,LEFT,hold,1,0.06620457,0.009006,,,,,LEFT,LEFT,0.9646,6,92.0
1789909170.6302726,6616,5.92,3,24,1,LEFT,hold,1,0.06666099,0.006894,,,,,LEFT,LEFT,0.9674,7,92.0
1789909170.6914442,6618,3.26,3,24,1,LEFT,hold,1,0.0668467,0.002786,,,,,LEFT,LEFT,0.9684,8,92.0
1789909170.799707,6620,8.97,3,24,1,LEFT,hold,1,0.06733525,0.007309,,,,,LEFT,LEFT,0.9693,9,92.0
1789909170.8621185,6622,3.99,3,24,1,LEFT,hold,1,0.06758794,0.003753,,,,,LEFT,LEFT,0.9687,10,92.0
1789909170.969796,6624,10.97,3,24,1,LEFT,hold,1,0.06776336,0.002596,,,,,LEFT,LEFT,0.969,11,92.0
1789909171.0316653,6626,8.01,3,24,1,LEFT,hold,1,0.06796397,0.00296,,,,,LEFT,LEFT,0.9698,12,92.0
1789909171.1229265,6628,1.0,3,24,1,LEFT,hold,1,0.06812555,0.002378,,,,,LEFT,LEFT,0.9706,13,92.0
1789909171.198722,6630,7.98,3,24,1,LEFT,hold,1,0.06807321,-0.000768,,,,,LEFT,LEFT,0.9705,14,92.0
1789909171.2764802,6632,9.97,3,24,1,LEFT,hold,1,0.06797172,-0.001491,,,,,LEFT,LEFT,0.9696,15,92.0
1789909171.3672378,6634,13.96,3,24,1,LEFT,hold,1,0.06777296,-0.002924,,,,,LEFT,LEFT,0.9683,16,92.0
1789909171.460446,6636,3.99,3,24,1,LEFT,hold,1,0.06755952,-0.003149,,,,,LEFT,LEFT,0.9673,17,92.0
1789909171.538237,6638,11.0,3,24,1,LEFT,hold,1,0.06743114,-0.0019,,,,,LEFT,LEFT,0.967,18,92.0
1789909171.6319888,6640,6.98,3,24,1,LEFT,hold,1,0.06745105,0.000295,,,,,LEFT,LEFT,0.9668,19,92.0
1789909171.6938217,6642,5.98,3,24,1,LEFT,hold,1,0.06747695,0.000384,,,,,LEFT,LEFT,0.9672,20,92.0
1789909171.801533,6644,11.0,3,24,1,LEFT,hold,1,0.06769784,0.003274,,,,,LEFT,LEFT,0.9673,21,92.0
1789909171.8638737,6646,4.99,3,24,1,LEFT,hold,1,0.06747504,-0.003291,,,,,LEFT,LEFT,0.966,22,92.0
1789909171.9715831,6648,12.97,3,24,1,LEFT,hold,1,0.06740623,-0.00102,,,,,LEFT,LEFT,0.9661,23,92.0
1789909172.034419,6650,9.98,3,24,1,LEFT,hold,1,0.06763866,0.003448,,,,,LEFT,LEFT,0.9671,24,92.0
1789909172.1271667,6652,1.99,3,24,1,LEFT,hold,1,0.06778255,0.002127,,,,,LEFT,LEFT,0.967,25,92.0
1789909172.189006,6654,1.0,3,24,1,LEFT,hold,1,0.06792546,0.002108,,,,,LEFT,LEFT,0.9677,26,92.0
1789909172.2673671,6656,1.99,3,24,1,LEFT,hold,1,0.06813363,0.003065,,,,,LEFT,LEFT,0.9684,27,92.0
1789909172.3590896,6658,2.96,3,24,1,LEFT,hold,1,0.06824402,0.00162,,,,,LEFT,LEFT,0.9689,28,92.0
1789909172.4668353,6660,12.0,3,24,1,LEFT,hold,1,0.06818669,-0.00084,,,,,LEFT,LEFT,0.9684,29,92.0
1789909172.527671,6662,4.99,3,24,1,LEFT,hold,1,0.06822637,0.000582,,,,,LEFT,LEFT,0.9684,30,92.0
1789909172.6352081,6664,11.17,3,24,1,LEFT,hold,1,0.06831221,0.001258,,,,,LEFT,LEFT,0.969,31,92.0
1789909172.6964123,6666,6.37,3,24,1,LEFT,hold,1,0.06826941,-0.000627,,,,,LEFT,LEFT,0.9686,32,92.0
1789909172.8040879,6668,14.26,3,24,1,LEFT,hold,1,0.06850155,0.0034,,,,,LEFT,LEFT,0.9674,33,92.0
1789909172.8647826,6670,8.33,3,24,1,LEFT,hold,1,0.06860587,0.001523,,,,,LEFT,LEFT,0.9674,34,92.0
1789909172.9727943,6672,11.92,3,24,1,LEFT,hold,1,0.06857586,-0.000438,,,,,LEFT,LEFT,0.967,35,92.0
1789909173.035419,6674,12.73,3,24,1,LEFT,hold,1,0.06859541,0.000285,,,,,LEFT,LEFT,0.9675,36,92.0
1789909173.1282914,6676,3.99,3,24,1,LEFT,hold,1,0.06860458,0.000134,,,,,LEFT,LEFT,0.9686,37,92.0
1789909173.2055342,6678,14.15,3,24,1,LEFT,hold,1,0.0686308,0.000382,,,,,LEFT,LEFT,0.97,38,92.0
1789909173.2836175,6680,15.2,3,24,1,LEFT,hold,1,0.06842157,-0.003049,,,,,LEFT,LEFT,0.9708,39,92.0
1789909173.3613281,6682,8.18,3,24,1,LEFT,hold,1,0.06831049,-0.001623,,,,,LEFT,LEFT,0.9705,40,92.0
1789909173.4697745,6684,11.57,3,24,1,LEFT,hold,1,0.06817726,-0.00195,,,,,LEFT,LEFT,0.9706,41,92.0
1789909173.5300996,6686,7.18,3,24,1,LEFT,hold,1,0.06819357,0.000239,,,,,LEFT,LEFT,0.9704,42,92.0
1789909173.6386263,6688,14.26,3,24,1,LEFT,hold,1,0.06818733,-9.2e-05,,,,,LEFT,LEFT,0.9712,43,92.0
1789909173.7005627,6690,10.13,3,24,1,LEFT,hold,1,0.06810381,-0.001225,,,,,LEFT,LEFT,0.9715,44,92.0
1789909173.7921422,6692,1.0,3,24,1,LEFT,hold,1,0.06798842,-0.001694,,,,,LEFT,LEFT,0.9714,45,92.0
1789909173.8701637,6694,12.29,3,24,1,LEFT,hold,1,0.06798472,-5.4e-05,,,,,LEFT,LEFT,0.9718,46,92.0
1789909173.9625928,6696,4.32,3,24,1,LEFT,hold,1,0.06796977,-0.00022,,,,,LEFT,LEFT,0.9718,47,92.0
1789909174.0412002,6698,16.07,3,24,1,LEFT,hold,1,0.0678838,-0.001265,,,,,LEFT,LEFT,0.9714,48,92.0
1789909174.1330223,6700,9.18,3,24,1,LEFT,hold,1,0.0677846,-0.001461,,,,,LEFT,LEFT,0.9714,49,92.0
1789909174.1960623,6702,4.25,3,24,1,LEFT,hold,1,0.06783924,0.000806,,,,,LEFT,LEFT,0.971,50,92.0
1789909174.2742918,6704,8.48,3,24,1,LEFT,hold,1,0.06773448,-0.001544,,,,,LEFT,LEFT,0.9705,50,92.0
1789909174.3650038,6706,11.48,3,24,1,LEFT,hold,1,0.06766969,-0.000957,,,,,LEFT,LEFT,0.9699,50,92.0
1789909174.472822,6708,14.11,3,24,1,LEFT,hold,1,0.06764501,-0.000365,,,,,LEFT,LEFT,0.9694,50,92.0
1789909174.534856,6710,13.98,3,24,1,LEFT,hold,1,0.06762373,-0.000314,,,,,LEFT,LEFT,0.969,50,92.0
1789909174.6275053,6712,3.41,3,24,1,LEFT,hold,1,0.06764406,0.000301,,,,,LEFT,LEFT,0.9688,50,92.0
1789909174.7035758,6714,13.24,3,24,1,LEFT,hold,1,0.06769557,0.000761,,,,,LEFT,LEFT,0.9691,50,92.0
1789909174.7962592,6716,5.39,3,24,1,LEFT,hold,1,0.06755529,-0.002072,,,,,LEFT,LEFT,0.9678,50,92.0
1789909174.8571486,6718,1.99,3,24,1,LEFT,hold,1,0.06765347,0.001453,,,,,LEFT,LEFT,0.9672,50,92.0
1789909174.9657764,6720,8.84,3,24,1,LEFT,hold,1,0.06762056,-0.000486,,,,,LEFT,LEFT,0.9666,50,92.0
1789909175.0269299,6722,0.96,3,24,1,LEFT,hold,1,0.06754122,-0.001173,,,,,LEFT,LEFT,0.9671,50,92.0
1789909175.1355722,6724,10.1,3,24,1,LEFT,hold,1,0.06726841,-0.004039,,,,,LEFT,LEFT,0.9661,50,92.0
1789909175.1956453,6726,5.08,3,24,1,LEFT,hold,1,0.06701433,-0.003777,,,,,LEFT,LEFT,0.9648,50,92.0
1789909175.2731233,6728,7.08,3,24,1,LEFT,hold,1,0.06711252,0.001465,,,,,LEFT,LEFT,0.965,50,92.0
1789909175.3654308,6730,7.91,3,24,1,LEFT,hold,1,0.06727732,0.002456,,,,,LEFT,LEFT,0.9644,50,92.0
1789909180.4245362,6852,1.01,3,25,6,BACK,hold,1,0.46643968,-0.006638,,,,,UP-LEFT,UP-LEFT,1.0,10,92.0
1789909180.5336938,6854,8.56,3,25,6,BACK,hold,1,0.46433827,-0.004505,,,,,UP-LEFT,UP-LEFT,1.0,11,92.0
1789909180.595815,6856,4.22,3,25,6,BACK,hold,1,0.46434151,7e-06,,,,,UP-LEFT,UP-LEFT,1.0,12,92.0
1789909180.7058756,6858,15.01,3,25,6,BACK,hold,1,0.46425842,-0.000179,,,,,UP-LEFT,UP-LEFT,1.0,13,92.0
1789909180.7676861,6860,10.26,3,25,6,BACK,hold,1,0.46444349,0.000399,,,,,UP-LEFT,UP-LEFT,1.0,14,92.0
1789909180.8594046,6862,3.06,3,25,6,BACK,hold,1,0.46517084,0.001566,,,,,UP-LEFT,UP-LEFT,1.0,15,92.0
1789909180.938912,6864,14.63,3,25,6,BACK,hold,1,0.46661682,0.003109,,,,,UP-LEFT,UP-LEFT,1.0,16,92.0
1789909181.0311441,6866,4.66,3,25,6,BACK,hold,1,0.4686271,0.004308,,,,,UP-LEFT,UP-LEFT,1.0,17,92.0
1789909181.0924106,6868,1.0,3,25,6,BACK,hold,1,0.47039894,0.003781,,,,,UP-LEFT,UP-LEFT,1.0,18,92.0
1789909181.1994421,6870,4.74,3,25,6,BACK,hold,1,0.47065826,0.000551,,,,,UP-LEFT,UP-LEFT,1.0,19,92.0
1789909181.2606974,6872,1.0,3,25,6,BACK,hold,1,0.47008292,-0.001222,,,,,UP-LEFT,UP-LEFT,1.0,20,92.0
1789909181.3695052,6874,5.59,3,25,6,BACK,hold,1,0.47044853,0.000778,,,,,UP-LEFT,UP-LEFT,1.0,21,92.0
1789909181.4305036,6876,5.69,3,25,6,BACK,hold,1,0.47096606,0.0011,,,,,UP-LEFT,UP-LEFT,1.0,22,92.0
1789909181.5394216,6878,9.07,3,25,6,BACK,hold,1,0.46635634,-0.009788,,,,,UP-LEFT,UP-LEFT,1.0,23,92.0
1789909181.6004653,6880,6.17,3,25,6,BACK,hold,1,0.45199514,-0.030794,,,,,UP-LEFT,UP-LEFT,1.0,24,92.0
1789909181.7084599,6882,14.36,3,25,6,BACK,hold,1,0.41298798,-0.0863,,,,,UP-LEFT,UP-LEFT,1.0,25,92.0
1789909181.7701776,6884,7.18,3,25,6,BACK,hold,1,0.37100278,-0.101662,,,,,UP,UP,1.0,1,92.0
1789909181.8634346,6886,2.0,3,25,6,BACK,hold,1,0.31619513,-0.147728,,,,,UP,UP,1.0,2,92.0
1789909181.9407265,6888,11.19,3,25,6,BACK,hold,1,0.26508451,-0.161643,,,,,UP,UP,0.9912,3,92.0
1789909182.033729,6890,6.71,3,25,6,BACK,hold,1,0.21482179,-0.18961,,,,,UP-BACK,UP,0.9415,1,92.0
1789909182.0959022,6892,2.96,3,25,6,BACK,hold,1,0.17642858,-0.178721,,,,,UP,UP,0.9044,1,92.0
1789909182.203718,6894,9.12,3,25,6,BACK,hold,1,0.1441353,-0.183039,,,,,UP-BACK,UP,0.8655,1,92.0
1789909182.266214,6896,8.05,3,25,6,BACK,hold,1,0.11951976,-0.170781,,,,,UP,UP,0.8345,1,92.0
1789909182.3718116,6898,11.03,3,25,6,BACK,hold,1,0.0987223,-0.174008,,,,,UP,UP,0.8027,2,92.0
1789909182.432003,6900,9.28,3,25,6,BACK,hold,1,0.08226856,-0.166667,,,,,UP,UP,0.7775,3,92.0
1789909182.540271,6902,7.01,3,25,6,BACK,hold,1,0.06797199,-0.173779,,,,,UP,UP,0.7531,4,92.0
1789909182.600545,6904,9.02,3,25,6,BACK,hold,1,0.05666195,-0.166393,,,,,UP,UP,0.7325,5,92.0
1789909182.6942062,6906,2.0,3,25,6,BACK,hold,1,0.04643553,-0.180481,,,,,UP-BACK,UP,0.7108,1,92.0
1789909182.7727375,6908,13.18,3,25,6,BACK,hold,1,0.03796855,-0.182339,,,,,BACK,CENTER,0.6869,1,92.0
1789909182.879081,6910,14.29,3,25,6,BACK,hold,1,0.03057796,-0.19465,,,,,BACK,BACK,0.6591,2,92.0
