path,label
dataset_images\06_BACK\20260204_120951_L06_000229.jpg,6
dataset_images\06_BACK\20260204_120951_L06_000230.jpg,6
dataset_images\06_BACK\20260204_120951_L06_000231.jpg,6
dataset_images\06_BACK\20260204_120951_L06_000232.jpg,6
dataset_images\06_BACK\20260204_120951_L06_000233.jpg,6
dataset_images\06_BACK\20260204_120951_L06_000234.jpg,6
dataset_images\06_BACK\20260204_120951_L06_000235.jpg,6
dataset_images\06_BACK\20260204_120951_L06_000236.jpg,6
dataset_images\06_BACK\20260204_120951_L06_000237.jpg,6
dataset_images\06_BACK\20260204_120951_L06_000238.jpg,6
dataset_images\06_BACK\20260204_120951_L06_000239.jpg,6
dataset_images\06_BACK\20260204_120951_L06_000240.jpg,6
dataset_images\06_BACK\20260204_120951_L06_000241.jpg,6
dataset_images\06_BACK\20260204_120951_L06_000242.jpg,6
dataset_images\06_BACK\20260204_120951_L06_000243.jpg,6
dataset_images\06_BACK\20260204_120951_L06_000244.jpg,6
dataset_images\06_BACK\20260204_120951_L06_000245.jpg,6
dataset_images\06_BACK\20260204_120951_L06_000246.jpg,6
dataset_images\06_BACK\20260204_120951_L06_000247.jpg,6
dataset_images\06_BACK\20260204_120951_L06_000248.jpg,6
dataset_images\06_BACK\20260204_120951_L06_000249.jpg,6
dataset_images\06_BACK\20260204_120951_L06_000250.jpg,6
dataset_images\06_BACK\20260204_120951_L06_000251.jpg,6
dataset_images\06_BACK\20260204_120951_L06_000252.jpg,6
dataset_images\06_BACK\20260204_120951_L06_000253.jpg,6
dataset_images\06_BACK\20260204_120951_L06_000254.jpg,6
dataset_images\06_BACK\20260204_120951_L06_000255.jpg,6
dataset_images\06_BACK\20260204_120951_L06_000256.jpg,6
dataset_images\06_BACK\20260204_120951_L06_000257.jpg,6
dataset_images\06_BACK\20260204_120951_L06_000258.jpg,6
dataset_images\06_BACK\20260204_120951_L06_000259.jpg,6
dataset_images\06_BACK\20260204_120951_L06_000260.jpg,6
dataset_images\06_BACK\20260204_120951_L06_000261.jpg,6
dataset_images\06_BACK\20260204_120951_L06_000262.jpg,6
dataset_images\06_BACK\20260204_120951_L06_000263.jpg,6
dataset_images\06_BACK\20260204_120951_L06_000264.jpg,6
dataset_images\06_BACK\20260204_120951_L06_000265.jpg,6
dataset_images\06_BACK\20260204_120951_L06_000266.jpg,6
dataset_images\06_BACK\20260204_120951_L06_000267.jpg,6
dataset_images\06_BACK\20260204_120951_L06_000268.jpg,6
dataset_images\06_BACK\20260204_120951_L06_000269.jpg,6
dataset_images\06_BACK\20260204_120951_L06_000270.jpg,6
dataset_images\06_BACK\20260204_120951_L06_000271.jpg,6
dataset_images\06_BACK\20260204_120951_L06_000272.jpg,6
dataset_images\06_BACK\20260204_120951_L06_000273.jpg,6
dataset_images\06_BACK\20260204_120951_L06_000274.jpg,6
dataset_images\06_BACK\20260204_120951_L06_000275.jpg,6
dataset_images\06_BACK\20260204_120951_L06_000276.jpg,6
dataset_images\06_BACK\20260204_120951_L06_000277.jpg,6
dataset_images\06_BACK\20260204_120951_L06_000278.jpg,6
dataset_images\06_BACK\20260204_120951_L06_000279.jpg,6
dataset_images\06_BACK\20260204_120951_L06_000280.jpg,6
dataset_images\06_BACK\20260204_120951_L06_000281.jpg,6
dataset_images\06_BACK\20260204_120951_L06_000282.jpg,6
dataset_images\06_BACK\20260204_120951_L06_000283.jpg,6
dataset_images\06_BACK\20260204_120951_L06_000284.jpg,6
dataset_images\06_BACK\20260204_120951_L06_000285.jpg,6
dataset_images\06_BACK\20260204_120951_L06_000286.jpg,6
dataset_images\06_BACK\20260204_120951_L06_000287.jpg,6
dataset_images\06_BACK\20260204_120951_L06_000288.jpg,6
dataset_images\06_BACK\20260204_120951_L06_000289.jpg,6
dataset_images\06_BACK\20260204_120951_L06_000290.jpg,6
dataset_images\06_BACK\20260204_120951_L06_000291.jpg,6
dataset_images\06_BACK\20260204_120951_L06_000292.jpg,6
dataset_images\06_BACK\20260204_120951_L06_000293.jpg,6
dataset_images\06_BACK\20260204_120951_L06_000294.jpg,6
dataset_images\06_BACK\20260204_120951_L06_000295.jpg,6
dataset_images\06_BACK\20260204_120951_L06_000296.jpg,6
dataset_images\06_BACK\20260204_120951_L06_000297.jpg,6
dataset_images\06_BACK\20260204_120951_L06_000298.jpg,6
dataset_images\06_BACK\20260204_120951_L06_000299.jpg,6
dataset_images\06_BACK\20260204_120951_L06_000300.jpg,6
dataset_images\06_BACK\20260204_120951_L06_000301.jpg,6
dataset_images\06_BACK\20260204_120951_L06_000302.jpg,6
dataset_images\06_BACK\20260204_120951_L06_000303.jpg,6
dataset_images\06_BACK\20260204_120951_L06_000304.jpg,6
dataset_images\06_BACK\20260204_120951_L06_000305.jpg,6
dataset_images\06_BACK\20260204_120951_L06_000306.jpg,6
dataset_images\06_BACK\20260204_120951_L06_000307.jpg,6
dataset_images\06_BACK\20260204_120951_L06_000308.jpg,6
dataset_images\06_BACK\20260204_120951_L06_000309.jpg,6
dataset_images\06_BACK\20260204_120951_L06_000310.jpg,6
dataset_images\06_BACK\20260204_120951_L06_000311.jpg,6
dataset_images\06_BACK\20260204_120951_L06_000312.jpg,6
dataset_images\06_BACK\20260204_120951_L06_000313.jpg,6
dataset_images\06_BACK\20260204_120951_L06_000314.jpg,6
dataset_images\06_BACK\20260204_120951_L06_000315.jpg,6
dataset_images\06_BACK\20260204_120951_L06_000316.jpg,6
dataset_images\06_BACK\20260204_120951_L06_000317.jpg,6
dataset_images\06_BACK\20260204_120951_L06_000318.jpg,6
dataset_images\06_BACK\20260204_120951_L06_000319.jpg,6
dataset_images\06_BACK\20260204_120951_L06_000320.jpg,6
dataset_images\06_BACK\20260204_120951_L06_000321.jpg,6
dataset_images\06_BACK\20260204_120951_L06_000322.jpg,6
dataset_images\06_BACK\20260204_120951_L06_000323.jpg,6
dataset_images\06_BACK\20260204_120951_L06_000324.jpg,6
dataset_images\06_BACK\20260204_120951_L06_000325.jpg,6
dataset_images\06_BACK\20260204_120951_L06_000326.jpg,6
dataset_images\06_BACK\20260204_120951_L06_000327.jpg,6
dataset_images\06_BACK\20260204_120951_L06_000328.jpg,6
dataset_images\06_BACK\20260204_120951_L06_000329.jpg,6
dataset_images\06_BACK\20260204_120951_L06_000330.jpg,6
dataset_images\06_BACK\20260204_120951_L06_000331.jpg,6
dataset_images\06_BACK\20260204_120951_L06_000332.jpg,6
dataset_images\06_BACK\20260204_120951_L06_000333.jpg,6
dataset_images\06_BACK\20260204_120951_L06_000334.jpg,6
dataset_images\06_BACK\20260204_120951_L06_000335.jpg,6
dataset_images\06_BACK\20260204_120951_L06_000336.jpg,6
dataset_images\06_BACK\20260204_120951_L06_000337.jpg,6
dataset_images\06_BACK\20260204_120951_L06_000338.jpg,6
dataset_images\06_BACK\20260204_120951_L06_000339.jpg,6
dataset_images\06_BACK\20260204_120951_L06_000340.jpg,6
dataset_images\06_BACK\20260204_120951_L06_000341.jpg,6
dataset_images\06_BACK\20260204_120951_L06_000342.jpg,6
dataset_images\06_BACK\20260204_120951_L06_000343.jpg,6
dataset_images\06_BACK\20260204_120951_L06_000344.jpg,6
dataset_images\06_BACK\20260204_120951_L06_000345.jpg,6
dataset_images\06_BACK\20260204_120951_L06_000346.jpg,6
dataset_images\06_BACK\20260204_120951_L06_000347.jpg,6
dataset_images\06_BACK\20260204_120951_L06_000348.jpg,6
dataset_images\06_BACK\20260204_120951_L06_000349.jpg,6
dataset_images\06_BACK\20260204_120951_L06_000350.jpg,6
dataset_images\06_BACK\20260204_120951_L06_000351.jpg,6
dataset_images\06_BACK\20260204_120951_L06_000352.jpg,6
dataset_images\06_BACK\20260204_120951_L06_000353.jpg,6
dataset_images\06_BACK\20260204_120951_L06_000354.jpg,6
dataset_images\06_BACK\20260204_120951_L06_000355.jpg,6
dataset_images\06_BACK\20260204_120951_L06_000356.jpg,6
dataset_images\06_BACK\20260204_120951_L06_000357.jpg,6
dataset_images\06_BACK\20260204_120951_L06_000358.jpg,6
dataset_images\06_BACK\20260204_120951_L06_000359.jpg,6
dataset_images\06_BACK\20260204_120951_L06_000360.jpg,6
dataset_images\06_BACK\20260204_120951_L06_000361.jpg,6
dataset_images\06_BACK\20260204_120951_L06_000362.jpg,6
dataset_images\06_BACK\20260204_120951_L06_000363.jpg,6
dataset_images\06_BACK\20260204_120951_L06_000364.jpg,6
dataset_images\06_BACK\20260204_120951_L06_000365.jpg,6
dataset_images\06_BACK\20260204_120951_L06_000366.jpg,6
dataset_images\06_BACK\20260204_120951_L06_000367.jpg,6
dataset_images\06_BACK\20260204_120951_L06_000368.jpg,6
dataset_images\06_BACK\20260204_120951_L06_000369.jpg,6
dataset_images\06_BACK\20260204_120951_L06_000370.jpg,6
dataset_images\06_BACK\20260204_120951_L06_000371.jpg,6
dataset_images\06_BACK\20260204_120951_L06_000372.jpg,6
dataset_images\06_BACK\20260204_120951_L06_000373.jpg,6
dataset_images\06_BACK\20260204_120951_L06_000374.jpg,6
dataset_images\06_BACK\20260204_120951_L06_000375.jpg,6
dataset_images\06_BACK\20260204_120951_L06_000376.jpg,6
dataset_images\06_BACK\20260204_120951_L06_000377.jpg,6
dataset_images\06_BACK\20260204_120951_L06_000378.jpg,6
dataset_images\06_BACK\20260204_120951_L06_000379.jpg,6
dataset_images\06_BACK\20260204_120951_L06_000380.jpg,6
dataset_images\06_BACK\20260204_120951_L06_000381.jpg,6
dataset_images\06_BACK\20260204_120951_L06_000382.jpg,6
dataset_images\06_BACK\20260204_120951_L06_000383.jpg,6
dataset_images\06_BACK\20260204_120951_L06_000384.jpg,6
dataset_images\06_BACK\20260204_120951_L06_000385.jpg,6
dataset_images\06_BACK\20260204_120951_L06_000386.jpg,6
dataset_images\06_BACK\20260204_120951_L06_000387.jpg,6
dataset_images\06_BACK\20260204_120951_L06_000388.jpg,6
dataset_images\06_BACK\20260204_120951_L06_000389.jpg,6
dataset_images\06_BACK\20260204_120951_L06_000390.jpg,6
dataset_images\06_BACK\20260204_120951_L06_000391.jpg,6
dataset_images\06_BACK\20260204_120951_L06_000392.jpg,6
dataset_images\06_BACK\20260204_120951_L06_000393.jpg,6
dataset_images\06_BACK\20260204_120951_L06_000394.jpg,6
dataset_images\06_BACK\20260204_120951_L06_000395.jpg,6
dataset_images\06_BACK\20260204_120951_L06_000396.jpg,6
dataset_images\06_BACK\20260204_120951_L06_000397.jpg,6
dataset_images\06_BACK\20260204_120951_L06_000398.jpg,6
dataset_images\06_BACK\20260204_120951_L06_000399.jpg,6
