t;bat;h;tof;yaw;vgx;vgy;vgz
1770208639.6990678;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208640.7173462;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208641.7364259;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208642.737747;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208643.754615;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208644.76918;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208645.7993915;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208646.8167114;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208647.835981;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208648.8532608;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208649.8675172;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208650.887822;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208651.9080944;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208652.9224763;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208653.9377623;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208654.9620247;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208655.9621913;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208656.9784703;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208657.982784;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208658.9880636;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208660.0312748;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208661.0495524;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208662.0498788;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208663.0512354;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208664.0685225;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208665.0872505;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208666.105495;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208667.1207802;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208668.1400244;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208669.1603281;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208670.1756155;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208671.1948903;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208672.2121396;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208673.233447;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208674.2625968;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208675.2629232;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208676.2794843;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208677.2927756;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208678.3096333;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208679.32592;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208680.328856;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208681.3411503;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208682.357434;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208683.3787348;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208684.395652;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208685.4104235;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208686.4247098;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208687.4399934;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208688.4582028;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208689.4784744;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208690.4967253;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208691.514916;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208692.5331929;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208693.5504737;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208694.5677555;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208695.5870292;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208696.6022313;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208697.619964;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208698.6393313;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208699.642641;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208700.660924;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208701.6792011;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208702.6934907;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208703.7077777;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208704.7239232;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208705.7431993;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208706.7603323;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208707.7791262;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208708.7964084;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208709.7986963;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208710.8199978;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208711.8223174;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208712.8386075;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208713.8409216;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208714.8572116;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208715.873304;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208716.8892508;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208717.906534;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208718.9238122;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208719.936074;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208720.9533694;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208721.9726644;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208722.9899416;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208724.0082078;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208725.0294578;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208726.045832;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208727.064116;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208728.0843894;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208729.101669;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208730.1188018;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208731.1221209;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208732.1363764;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208733.152696;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208734.1719677;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208735.1902478;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208736.2074468;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208737.2107353;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208738.2321618;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208739.2471435;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208740.2664163;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208741.2857237;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208742.287016;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208743.2983127;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208744.3126373;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208745.3259282;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208746.3468277;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208747.364141;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208748.3825154;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208749.3848424;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208750.4059849;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208751.409303;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208752.42359;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208753.4255984;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208754.4432943;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208755.4725344;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208756.4898236;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208757.5070708;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208758.5253787;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208759.540816;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208760.5610862;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208761.578337;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208762.5956533;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208763.6109035;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208764.6292098;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208765.6469674;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208766.664216;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208767.6825264;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208768.6978114;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208769.7150936;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208770.7313428;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208771.740678;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208772.742995;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208773.7632396;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208774.7843347;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208775.8026123;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208776.8208942;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208777.840166;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208778.8604398;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208779.8786855;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208780.8969965;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208781.913266;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208782.9285593;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208783.945313;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208784.9755623;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208785.992462;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208787.011734;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208788.0319712;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208789.0492504;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208790.0684075;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208791.0896838;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208792.1109524;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208793.125827;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208794.139862;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208795.1571455;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208796.1754231;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208797.1956947;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208798.211979;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208799.2142987;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208800.2315483;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208801.2488604;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208802.2490127;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208803.264299;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208804.2925503;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208805.3104987;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208806.3307319;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208807.3520024;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208808.367316;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208809.3806126;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208810.3998854;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208811.4012108;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208812.4174948;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208813.4372425;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208814.4567502;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208815.4730291;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208816.4883153;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208817.4916356;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208818.4959168;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208819.5102386;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208820.5285165;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208821.530837;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208822.5490825;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208823.565398;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208824.5826483;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208825.6009572;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208826.6162436;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208827.6335318;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208828.6475327;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208829.6604598;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208830.6767766;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208831.6930268;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208832.7103398;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208833.739556;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208834.7409134;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208835.757162;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208836.7724488;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208837.774769;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208838.8020618;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208839.81731;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208840.8325958;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208841.833919;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208842.8621714;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208843.878454;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208844.8818057;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208845.8980567;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208846.9114428;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208847.924801;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208848.9420567;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208849.961332;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208850.9786124;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208851.9929354;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208853.011179;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208854.015528;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208855.028058;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208856.0473335;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208857.049809;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208858.051864;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208859.0549424;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208860.071213;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208861.0867503;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208862.1050332;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208863.110341;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208864.1287794;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208865.1460578;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208866.1623454;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208867.179015;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208868.1962943;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208869.1996129;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208870.2152228;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208871.2344937;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208872.252778;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208873.266574;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208874.2808552;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208875.2978055;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208876.3130915;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208877.3291008;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208878.3453827;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208879.3636286;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208880.381941;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208881.4022126;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208882.4179955;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208883.4364257;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208884.4507482;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208885.4690263;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208886.4823167;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208887.496574;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208888.51563;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208889.531124;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208890.5493665;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208891.5675213;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208892.5678139;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208893.5871205;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208894.5884445;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208895.606723;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208896.6220887;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208897.639274;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208898.6425922;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208899.6568825;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208900.676156;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208901.6978528;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208902.713141;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208903.7144625;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208904.7307458;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208905.7530153;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208906.7732854;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208907.801052;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208908.816816;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208909.8320634;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208910.853366;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208911.8705013;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208912.8863916;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208913.886715;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208914.9039984;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208915.9242744;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208916.9401035;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208917.945413;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208918.958707;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208919.9749002;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208920.9941816;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208922.015452;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208923.035452;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208924.0547266;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208925.0720065;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208926.0842993;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208927.1005838;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208928.1192474;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208929.1395159;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208930.1398113;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208931.1451626;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208932.163403;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208933.1837115;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208934.203982;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208935.219265;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208936.2335563;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208937.248809;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208938.2621005;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208939.2758582;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208940.2941399;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208941.310421;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208942.3396695;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208943.3608572;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208944.377141;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208945.3954186;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208946.3977413;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208947.416018;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208948.4342985;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208949.4515762;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208950.4718153;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208951.4901295;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208952.5094032;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208953.5252771;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208954.5445852;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208955.5645132;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208956.5788019;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208957.5944521;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208958.6137323;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208959.6160536;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208960.6462646;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208961.64659;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208962.64695;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208963.6761975;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208964.6952264;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208965.7105458;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208966.730818;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208967.7490964;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208968.7643795;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208969.7827668;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208970.7990382;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208971.8192887;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208972.8336098;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208973.8488925;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208974.8651793;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208975.8844037;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208976.905469;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208977.9067585;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208978.924522;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208979.9437962;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208980.9461308;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208981.9484532;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208982.9497788;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208983.9710474;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208984.9873261;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208986.0016186;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208987.0170786;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208988.0382218;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208989.0573173;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208990.0775926;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208991.0958743;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208992.1121535;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208993.1313941;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208994.1347115;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208995.1559834;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208996.1712685;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208997.1875508;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208998.2038343;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770208999.221115;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770209000.2360814;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770209001.2576623;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770209002.2749448;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770209003.2932343;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770209004.2954586;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770209005.3127444;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770209006.3319843;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770209007.335096;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770209008.3559299;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770209009.3682237;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770209010.3835104;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770209011.3869448;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770209012.4042244;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770209013.422538;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770209014.4417796;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770209015.4590938;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770209016.479366;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770209017.496613;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770209018.5168865;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770209019.533203;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770209020.5521915;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770209021.5674777;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770209022.585459;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770209023.6037724;18.0;0.0;10.0;93.0;0.0;0.0;0.0
1770209024.619058;18.0;0.0;10.0;93.0;0.0;0.0;0.0
