t,seq,frame_age_ms,distance_m,face_raw,crop_ok,face_bbox_w,face_bbox_h,faceid_score,face_auth,embed_ms,battery,segment
1789899407.3463843,6992,14.16,1.75,1,1,135,135,0.5835,1,11.851,92.0,5
1789899407.4097612,6993,13.0,1.75,1,1,135,135,0.6028,1,11.09,92.0,5
1789899407.4406433,6994,8.97,1.75,1,1,135,135,0.6219,1,10.438,92.0,5
1789899407.4715915,6995,6.02,1.75,1,1,135,135,0.636,1,9.875,92.0,5
1789899407.501514,6996,4.02,1.75,1,1,135,135,0.6507,1,10.66,92.0,5
1789899407.5792723,6997,12.97,1.75,1,1,135,135,0.6758,1,12.878,92.0,5
1789899407.6022413,6998,19.98,1.75,1,1,135,135,0.6888,1,12.042,92.0,5
1789899407.6401434,6999,11.97,1.75,1,1,135,135,0.685,1,11.197,92.0,5
1789899407.6720262,7000,2.99,1.75,1,1,135,135,0.6927,1,12.705,92.0,5
1789899407.7318761,7001,3.99,1.75,1,0,135,135,,,,92.0,5
1789899407.778457,7002,12.66,1.75,1,0,135,135,,,,92.0,5
1789899407.8097684,7003,12.31,1.75,1,0,135,135,,,,92.0,5
1789899407.8395302,7004,10.73,1.75,1,1,137,137,0.24,1,9.678,92.0,5
1789899407.900633,7005,1.0,1.75,1,1,137,137,0.3795,1,13.812,92.0,5
1789899407.9480238,7006,16.95,1.75,1,1,137,137,0.4709,1,19.039,92.0,5
1789899407.9799383,7007,13.96,1.75,1,1,137,137,0.5339,1,13.011,92.0,5
1789899408.0058694,7008,4.99,1.75,1,1,137,137,0.5637,1,14.991,92.0,5
1789899408.0696979,7009,3.99,1.75,1,1,137,137,0.5847,1,11.6,92.0,5
1789899408.0996175,7010,1.99,1.75,1,1,137,137,0.5589,1,14.676,92.0,5
1789899408.1480203,7011,15.96,1.75,1,1,137,137,0.5547,1,14.028,92.0,5
1789899408.1729534,7012,8.98,1.75,1,1,137,137,0.5536,1,14.128,92.0,5
1789899408.2387776,7013,6.98,1.75,1,0,137,137,,,,92.0,5
1789899408.269694,7014,2.99,1.75,1,0,137,137,,,,92.0,5
1789899408.2996151,7015,1.0,1.75,1,0,137,137,,,,92.0,5
1789899408.3305495,7016,0.0,1.75,1,1,127,127,0.6016,1,13.318,92.0,5
1789899408.4073722,7017,8.01,1.75,1,1,127,127,0.5675,1,12.793,92.0,5
1789899408.4382603,7018,6.98,1.75,1,1,127,127,0.541,1,13.649,92.0,5
1789899408.4692101,7019,4.02,1.75,1,1,127,127,0.5073,1,12.855,92.0,5
1789899408.5001242,7020,3.02,1.75,1,1,127,127,0.4841,1,12.744,92.0,5
1789899408.577887,7022,1.0,1.75,1,1,127,127,0.3991,1,12.132,92.0,5
1789899408.6387236,7023,6.98,1.75,1,1,127,127,0.3663,1,11.855,92.0,5
1789899408.670673,7024,6.98,1.75,1,1,127,127,0.3225,0,12.286,92.0,5
1789899408.7330613,7025,4.99,1.75,1,0,127,127,,,,92.0,5
1789899408.778497,7026,11.37,1.75,1,0,127,127,,,,92.0,5
1789899408.8101385,7027,8.38,1.75,1,0,127,127,,,,92.0,5
1789899408.840264,7028,7.23,1.75,1,1,127,127,0.6462,1,12.589,92.0,5
1789899408.9021022,7029,1.0,1.75,1,1,127,127,0.5959,1,9.781,92.0,5
1789899408.9484868,7030,12.96,1.75,1,1,127,127,0.5595,1,12.733,92.0,5
1789899408.9714262,7031,2.99,1.75,1,1,127,127,0.5274,1,13.035,92.0,5
1789899409.0103211,7032,5.98,1.75,1,1,127,127,0.5272,1,11.965,92.0,5
1789899409.0721557,7033,2.99,1.75,1,1,127,127,0.6295,1,12.263,92.0,5
1789899409.103074,7034,1.0,1.75,1,1,127,127,0.7546,1,11.186,92.0,5
1789899409.150461,7035,12.97,1.75,1,1,127,127,0.8156,1,11.035,92.0,5
1789899409.1714058,7036,2.0,1.75,1,1,127,127,0.6898,1,10.173,92.0,5
1789899409.242214,7037,5.98,1.75,1,0,127,127,,,,92.0,5
1789899409.2887714,7038,11.36,1.75,1,0,127,127,,,,92.0,5
1789899409.3209267,7039,16.04,1.75,1,0,127,127,,,,92.0,5
1789899409.3515277,7040,15.69,1.75,1,1,130,130,0.2892,1,10.394,92.0,5
1789899409.412361,7041,8.98,1.75,1,1,130,130,0.3362,1,11.591,92.0,5
1789899409.4433072,7042,7.01,1.75,1,1,130,130,0.2985,0,11.613,92.0,5
1789899409.473231,7043,5.02,1.75,1,1,130,130,0.1754,0,12.274,92.0,5
1789899409.5051124,7044,4.99,1.75,1,1,130,130,0.1219,0,12.331,92.0,5
1789899409.582415,7046,4.99,1.75,1,1,130,130,0.2128,0,11.757,92.0,5
1789899409.6432536,7047,7.98,1.75,1,1,130,130,0.2105,0,12.243,92.0,5
1789899409.6741707,7048,6.98,1.75,1,1,130,130,0.195,0,12.687,92.0,5
1789899409.7509663,7049,14.96,1.75,1,0,130,130,,,,92.0,5
1789899409.781882,7050,12.96,1.75,1,0,130,130,,,,92.0,5
1789899409.8126366,7051,12.95,1.75,1,0,130,130,,,,92.0,5
1789899409.842587,7052,4.02,1.75,1,1,171,171,0.1384,0,12.818,92.0,5
1789899409.9043927,7053,2.0,1.75,1,1,171,171,0.092,0,13.65,92.0,5
1789899409.9358191,7054,1.0,1.75,1,1,171,171,0.1062,0,11.718,92.0,5
1789899409.981696,7055,10.97,1.75,1,1,171,171,0.1409,0,10.932,92.0,5
1789899410.0126133,7056,9.97,1.75,1,1,171,171,0.1548,0,11.691,92.0,5
1789899410.0884447,7057,13.0,1.75,1,1,171,171,0.2072,0,11.351,92.0,5
1789899410.1113498,7058,3.99,1.75,1,1,171,171,0.2231,0,13.055,92.0,5
1789899410.1502993,7059,14.99,1.75,1,1,171,171,0.2619,0,11.915,92.0,5
1789899410.1722107,7060,1.0,1.75,1,1,171,171,0.2971,0,13.661,92.0,5
1789899410.243051,7061,10.0,1.75,1,0,171,171,,,,92.0,5
1789899410.2741125,7062,6.16,1.75,1,0,171,171,,,,92.0,5
1789899410.3050072,7063,2.7,1.75,1,0,171,171,,,,92.0,5
1789899410.3522203,7064,14.54,1.75,1,1,180,180,0.109,0,10.338,92.0,5
1789899410.4140532,7065,12.96,1.75,1,1,180,180,0.1751,0,11.763,92.0,5
1789899410.435995,7066,3.99,1.75,1,1,180,180,0.1687,0,12.398,92.0,5
1789899410.4738917,7067,3.99,1.75,1,1,180,180,0.16,0,12.698,92.0,5
1789899410.5203147,7068,14.51,1.75,1,1,180,180,0.145,0,11.0,92.0,5
1789899410.5806656,7070,2.98,1.75,1,1,180,180,0.1416,0,9.824,92.0,5
1789899410.6425002,7071,8.98,1.75,1,1,180,180,0.1129,0,12.774,92.0,5
1789899410.6734178,7072,5.98,1.75,1,1,180,180,0.1039,0,11.814,92.0,5
1789899410.735762,7073,2.0,1.75,1,0,180,180,,,,92.0,5
1789899410.7652698,7074,1.0,1.75,1,0,180,180,,,,92.0,5
1789899410.8119767,7075,13.8,1.75,1,0,180,180,,,,92.0,5
1789899410.8440368,7076,11.12,1.75,1,0,180,180,,,,92.0,5
1789899410.9198296,7077,13.96,1.75,1,0,180,180,,,,92.0,5
1789899410.9342322,7078,1.04,1.75,1,0,180,180,,,,92.0,5
1789899424.3506017,7400,14.2,2.0,0,0,180,180,,,,91.0,6
1789899424.3815024,7401,13.23,2.0,0,0,180,180,,,,91.0,6
1789899424.4130392,7402,12.87,2.0,0,0,180,180,,,,91.0,6
1789899424.4746082,7403,5.98,2.0,0,0,180,180,,,,91.0,6
1789899424.5046117,7404,3.25,2.0,0,0,180,180,,,,91.0,6
1789899424.5356224,7405,2.07,2.0,0,0,180,180,,,,91.0,6
1789899424.5662093,7406,1.0,2.0,0,0,180,180,,,,91.0,6
1789899424.612232,7407,3.43,2.0,0,0,180,180,,,,91.0,6
1789899424.674082,7408,2.0,2.0,0,0,180,180,,,,91.0,6
1789899424.7060452,7409,7.3,2.0,0,0,180,180,,,,91.0,6
1789899424.735702,7410,2.5,2.0,0,0,180,180,,,,91.0,6
1789899424.8136725,7411,14.81,2.0,0,0,180,180,,,,91.0,6
1789899424.845409,7412,12.71,2.0,1,1,130,130,0.1767,0,9.196,91.0,6
1789899424.8673465,7413,1.0,2.0,1,1,130,130,0.1352,0,8.291,91.0,6
1789899424.9052436,7414,6.98,2.0,1,1,130,130,0.1223,0,8.2,91.0,6
1789899424.9813962,7415,14.69,2.0,1,1,130,130,0.1089,0,6.06,91.0,6
1789899425.0118232,7416,11.47,2.0,1,1,130,130,0.1173,0,8.029,91.0,6
1789899425.0427406,7417,10.97,2.0,1,1,130,130,0.0953,0,6.276,91.0,6
1789899425.0736861,7418,5.01,2.0,1,1,130,130,0.1327,0,7.882,91.0,6
1789899425.1355257,7419,2.03,2.0,1,1,130,130,0.0822,0,8.38,91.0,6
1789899425.166411,7420,1.0,2.0,1,1,130,130,0.0805,0,6.393,91.0,6
1789899425.2123263,7421,10.01,2.0,1,0,130,130,,,,91.0,6
1789899425.2434592,7422,7.55,2.0,1,0,130,130,,,,91.0,6
1789899425.3057115,7423,5.46,2.0,1,0,130,130,,,,91.0,6
1789899425.3357315,7424,1.04,2.0,1,1,148,148,0.1162,0,8.65,91.0,6
1789899425.3815703,7425,12.97,2.0,1,1,148,148,0.1238,0,11.481,91.0,6
1789899425.4124784,7426,6.01,2.0,1,1,148,148,0.0799,0,8.625,91.0,6
1789899425.474369,7427,9.06,2.0,1,1,148,148,0.176,0,6.372,91.0,6
1789899425.5062,7428,4.96,2.0,1,1,148,148,0.1645,0,8.347,91.0,6
1789899425.537117,7429,3.99,2.0,1,1,148,148,0.083,0,7.726,91.0,6
1789899425.567066,7430,1.03,2.0,1,1,148,148,0.117,0,7.76,91.0,6
1789899425.6134183,7431,5.49,2.0,1,1,148,148,0.136,0,8.817,91.0,6
1789899425.6767936,7432,6.98,2.0,1,1,148,148,0.124,0,7.433,91.0,6
1789899425.707676,7433,10.97,2.0,1,0,148,148,,,,91.0,6
1789899425.7376268,7434,5.02,2.0,1,0,148,148,,,,91.0,6
1789899425.8006227,7435,1.0,2.0,1,0,148,148,,,,91.0,6
1789899425.8319063,7436,1.03,2.0,1,1,150,150,0.0356,0,8.958,91.0,6
1789899425.8757942,7437,7.02,2.0,1,1,150,150,0.0052,0,10.568,91.0,6
1789899425.90671,7438,8.01,2.0,1,1,150,150,0.0484,0,8.239,91.0,6
1789899425.9695082,7439,3.99,2.0,1,1,150,150,0.2562,0,6.398,91.0,6
1789899426.0148911,7440,12.47,2.0,1,1,150,150,0.2835,0,8.383,91.0,6
1789899426.0458083,7441,11.97,2.0,1,1,150,150,0.2996,0,8.215,91.0,6
1789899426.077732,7442,11.98,2.0,1,1,150,150,0.2202,0,9.375,91.0,6
1789899426.1380708,7443,2.0,2.0,1,1,150,150,0.1608,0,7.426,91.0,6
1789899426.1689885,7444,1.0,2.0,1,1,150,150,0.1524,0,8.719,91.0,6
1789899426.2163696,7445,13.96,2.0,1,0,150,150,,,,91.0,6
1789899426.2466695,7446,14.34,2.0,1,0,150,150,,,,91.0,6
1789899426.3092031,7447,9.49,2.0,1,0,150,150,,,,91.0,6
1789899426.3395078,7448,5.85,2.0,1,1,143,143,0.138,0,8.828,91.0,6
1789899426.3705688,7449,3.02,2.0,1,1,143,143,0.0556,0,11.591,91.0,6
1789899426.4154549,7450,12.01,2.0,1,1,143,143,0.0969,0,8.647,91.0,6
1789899426.4762504,7451,7.98,2.0,1,1,143,143,0.1008,0,6.393,91.0,6
1789899426.5071666,7452,6.98,2.0,1,1,143,143,0.0329,0,6.626,91.0,6
1789899426.5380838,7453,6.98,2.0,1,1,143,143,0.0662,0,8.167,91.0,6
1789899426.5690022,7454,4.98,2.0,1,1,143,143,0.0797,0,8.426,91.0,6
1789899426.615382,7455,6.49,2.0,1,1,143,143,0.0908,0,8.078,91.0,6
1789899426.6777263,7456,15.96,2.0,1,1,143,143,0.0828,0,6.164,91.0,6
1789899426.7076435,7457,6.97,2.0,1,0,143,143,,,,91.0,6
1789899426.7375634,7458,6.98,2.0,1,0,143,143,,,,91.0,6
1789899426.798664,7459,0.0,2.0,1,0,143,143,,,,91.0,6
1789899426.8459823,7460,13.57,2.0,1,1,180,180,0.1677,0,11.434,91.0,6
1789899426.8748708,7461,7.98,2.0,1,1,180,180,0.1852,0,11.397,91.0,6
1789899426.906785,7462,9.97,2.0,1,1,180,180,0.1754,0,8.696,91.0,6
1789899426.9686518,7463,4.01,2.0,1,1,180,180,0.1481,0,8.345,91.0,6
1789899426.9995353,7464,2.99,2.0,1,1,180,180,0.1358,0,8.592,91.0,6
1789899427.030453,7465,0.0,2.0,1,1,180,180,0.1414,0,8.162,91.0,6
1789899427.0778315,7466,11.97,2.0,1,1,180,180,0.1397,0,8.603,91.0,6
1789899427.1396658,7467,9.97,2.0,1,1,180,180,0.1996,0,7.491,91.0,6
1789899427.169586,7468,4.99,2.0,1,1,180,180,0.1927,0,7.376,91.0,6
1789899427.2010083,7469,2.99,2.0,1,0,180,180,,,,91.0,6
1789899427.2471702,7470,14.44,2.0,1,0,180,180,,,,91.0,6
1789899427.3105314,7471,9.75,2.0,1,0,180,180,,,,91.0,6
1789899427.340824,7472,8.2,2.0,1,1,177,177,0.0999,0,9.043,91.0,6
1789899427.4027314,7474,3.99,2.0,1,1,177,177,0.1026,0,7.132,91.0,6
1789899427.4645684,7475,1.0,2.0,1,1,177,177,0.1012,0,8.194,91.0,6
1789899427.5114388,7476,13.96,2.0,1,1,177,177,0.0818,0,7.475,91.0,6
1789899427.5423563,7477,10.97,2.0,1,1,177,177,0.0834,0,9.172,91.0,6
1789899427.574272,7478,10.97,2.0,1,1,177,177,0.0874,0,8.678,91.0,6
1789899427.6186593,7479,9.48,2.0,1,1,177,177,0.0787,0,8.365,91.0,6
1789899427.666039,7480,2.0,2.0,1,1,177,177,0.092,0,7.793,91.0,6
1789899427.7109187,7481,13.96,2.0,1,0,177,177,,,,91.0,6
1789899427.7418845,7482,8.93,2.0,1,0,177,177,,,,91.0,6
1789899427.8026884,7483,6.6,2.0,1,0,177,177,,,,91.0,6
1789899427.8335803,7484,2.04,2.0,1,1,151,151,0.1587,0,8.795,91.0,6
1789899427.8804188,7485,15.0,2.0,1,1,151,151,0.1787,0,10.157,91.0,6
1789899427.9112978,7486,11.97,2.0,1,1,151,151,0.2052,0,8.047,91.0,6
1789899427.972174,7487,11.01,2.0,1,1,151,151,0.2238,0,6.361,91.0,6
1789899428.0020845,7488,3.02,2.0,1,1,151,151,0.2291,0,7.235,91.0,6
1789899428.0335667,7489,4.02,2.0,1,1,151,151,0.2413,0,6.226,91.0,6
1789899428.0654798,7490,0.0,2.0,1,1,151,151,0.2397,0,7.91,91.0,6
1789899428.1429384,7491,14.66,2.0,1,1,151,151,0.2083,0,9.37,91.0,6
1789899428.1738908,7492,7.01,2.0,1,1,151,151,0.2328,0,8.269,91.0,6
1789899428.205385,7493,10.01,2.0,1,0,151,151,,,,91.0,6
1789899428.2372987,7494,2.03,2.0,1,0,151,151,,,,91.0,6
1789899428.3000588,7495,2.04,2.0,1,0,151,151,,,,91.0,6
1789899428.3464336,7496,12.66,2.0,1,1,158,158,0.0362,0,8.8,91.0,6
1789899428.3713691,7497,5.98,2.0,1,1,158,158,0.0271,0,9.298,91.0,6
1789899428.4082718,7498,10.97,2.0,1,1,158,158,0.0245,0,9.654,91.0,6
1789899428.4707217,7499,6.02,2.0,1,1,158,158,0.0299,0,7.579,91.0,6
1789899428.5016482,7500,6.02,2.0,1,1,158,158,0.0323,0,8.861,91.0,6
1789899428.5325274,7501,3.99,2.0,1,1,158,158,0.0325,0,7.664,91.0,6
1789899428.5774438,7502,13.97,2.0,1,1,158,158,0.0424,0,7.686,91.0,6
1789899428.6242788,7503,11.97,2.0,1,1,158,158,0.0434,0,7.559,91.0,6
1789899428.670156,7504,5.98,2.0,1,1,158,158,0.039,0,8.369,91.0,6
1789899428.7020705,7505,5.98,2.0,1,0,158,158,,,,91.0,6
1789899428.7329907,7506,3.99,2.0,1,0,158,158,,,,91.0,6
1789899428.7796135,7507,14.96,2.0,1,0,158,158,,,,91.0,6
1789899428.8411524,7508,10.01,2.0,1,1,168,168,0.0185,0,7.937,91.0,6
1789899428.8725548,7509,6.98,2.0,1,1,168,168,0.0283,0,7.722,91.0,6
1789899428.9024744,7510,6.98,2.0,1,1,168,168,0.0296,0,8.828,91.0,6
1789899428.9353883,7511,4.99,2.0,1,1,168,168,0.039,0,8.432,91.0,6
1789899429.0105226,7512,14.3,2.0,1,1,168,168,0.0387,0,8.347,91.0,6
1789899429.0409565,7513,10.97,2.0,1,1,168,168,0.0512,0,6.174,91.0,6
1789899429.0723803,7514,7.98,2.0,1,1,168,168,0.045,0,6.237,91.0,6
1789899429.1028352,7515,7.01,2.0,1,1,168,168,0.078,0,6.327,91.0,6
1789899429.1646912,7516,2.04,2.0,1,1,168,168,0.0708,0,7.208,91.0,6
1789899429.2115154,7517,13.96,2.0,1,0,168,168,,,,91.0,6
1789899429.2425675,7518,8.73,2.0,1,0,168,168,,,,91.0,6
1789899429.273412,7519,3.04,2.0,1,0,168,168,,,,91.0,6
1789899429.3353298,7520,3.94,2.0,1,1,153,153,0.1627,0,9.011,91.0,6
1789899429.3824894,7521,15.96,2.0,1,1,153,153,0.1693,0,10.933,91.0,6
1789899429.401472,7522,5.02,2.0,1,1,153,153,0.1716,0,7.689,91.0,6
1789899429.4433262,7523,13.96,2.0,1,1,153,153,0.1727,0,6.178,91.0,6
1789899429.505778,7524,9.09,2.0,1,1,153,153,0.2109,0,7.929,91.0,6
1789899429.5366993,7525,5.98,2.0,1,1,153,153,0.2061,0,6.131,91.0,6
1789899429.5676165,7526,1.99,2.0,1,1,153,153,0.2091,0,6.487,91.0,6
1789899429.5805833,7527,4.99,2.0,1,1,153,153,0.2196,0,7.667,91.0,6
1789899429.6757276,7528,13.54,2.0,1,1,153,153,0.1958,0,8.552,91.0,6
1789899429.7075903,7529,8.98,2.0,1,0,153,153,,,,91.0,6
1789899429.7375104,7530,7.98,2.0,1,0,153,153,,,,91.0,6
1789899429.7688453,7531,3.83,2.0,1,0,153,153,,,,91.0,6
1789899429.8323946,7532,2.03,2.0,1,1,165,165,0.1262,0,8.864,91.0,6
1789899429.877748,7533,12.96,2.0,1,1,165,165,0.1305,0,7.904,91.0,6
1789899429.9086792,7534,11.98,2.0,1,1,165,165,0.1301,0,9.073,91.0,6
1789899429.938585,7535,7.98,2.0,1,1,165,165,0.1202,0,8.509,91.0,6
1789899430.0014174,7536,6.98,2.0,1,1,165,165,0.1086,0,6.424,91.0,6
1789899430.045804,7537,15.46,2.0,1,1,165,165,0.1028,0,6.14,91.0,6
1789899430.0771487,7538,13.96,2.0,1,1,165,165,0.1099,0,7.917,91.0,6
1789899430.1080914,7539,10.97,2.0,1,1,165,165,0.1173,0,8.307,91.0,6
1789899430.1712449,7540,7.72,2.0,1,1,165,165,0.113,0,7.211,91.0,6
1789899430.2021644,7541,3.99,2.0,1,0,165,165,,,,91.0,6
1789899430.2493134,7542,14.24,2.0,1,0,165,165,,,,91.0,6
1789899430.279422,7543,14.99,2.0,1,0,165,165,,,,91.0,6
1789899430.3399098,7544,9.87,2.0,1,1,165,165,0.0582,0,6.436,91.0,6
1789899430.3708303,7545,4.99,2.0,1,1,165,165,0.0555,0,8.064,91.0,6
1789899430.4167063,7546,11.97,2.0,1,1,165,165,0.0484,0,7.532,91.0,6
1789899430.4466262,7547,13.96,2.0,1,1,165,165,0.0348,0,7.382,91.0,6
1789899430.508467,7548,11.97,2.0,1,1,165,165,0.0106,0,7.615,91.0,6
1789899430.5383813,7549,8.98,2.0,1,1,165,165,0.0066,0,7.629,91.0,6
1789899430.5692985,7550,2.99,2.0,1,1,165,165,0.0046,0,8.454,91.0,6
1789899430.5842583,7551,7.98,2.0,1,1,165,165,0.0188,0,7.922,91.0,6
1789899430.6609821,7552,0.0,2.0,1,1,165,165,0.0353,0,11.524,91.0,6
1789899430.707892,7553,8.98,2.0,1,0,165,165,,,,91.0,6
1789899430.7377486,7554,7.95,2.0,1,0,165,165,,,,91.0,6
1789899430.7688031,7555,4.29,2.0,1,0,165,165,,,,91.0,6
1789899430.8469667,7556,15.44,2.0,1,1,151,151,0.0641,0,11.506,91.0,6
1789899430.8753283,7557,8.98,2.0,1,1,151,151,0.0568,0,11.382,91.0,6
1789899430.9092355,7558,11.97,2.0,1,1,151,151,0.0541,0,6.565,91.0,6
1789899430.9381585,7559,7.98,2.0,1,1,151,151,0.0532,0,7.651,91.0,6
1789899431.0000548,7560,4.05,2.0,1,1,151,151,0.0545,0,6.474,91.0,6
1789899431.0455656,7561,14.59,2.0,1,1,151,151,0.0617,0,8.636,91.0,6
1789899431.076067,7562,14.0,2.0,1,1,151,151,0.0574,0,6.52,91.0,6
1789899431.106981,7563,10.01,2.0,1,1,151,151,0.0605,0,7.553,91.0,6
1789899431.1688693,7564,6.08,2.0,1,1,151,151,0.0613,0,8.122,91.0,6
1789899431.199824,7565,2.03,2.0,1,0,151,151,,,,91.0,6
1789899431.2307076,7566,0.0,2.0,1,0,151,151,,,,91.0,6
1789899431.2773688,7567,14.18,2.0,1,0,151,151,,,,91.0,6
1789899431.3388307,7568,9.03,2.0,1,1,175,175,0.0486,0,8.733,91.0,6
1789899431.3697503,7569,4.99,2.0,1,1,175,175,0.0394,0,8.691,91.0,6
1789899431.3996701,7570,2.99,2.0,1,1,175,175,0.0478,0,8.348,91.0,6
1789899431.4470513,7571,14.96,2.0,1,1,175,175,0.0482,0,7.429,91.0,6
1789899431.5094237,7572,13.0,2.0,1,1,175,175,0.0475,0,8.172,91.0,6
1789899431.5383327,7573,6.98,2.0,1,1,175,175,0.0576,0,6.461,91.0,6
1789899431.5702474,7574,4.99,2.0,1,1,175,175,0.0526,0,7.431,91.0,6
1789899431.5852075,7575,8.98,2.0,1,1,175,175,0.0425,0,6.127,91.0,6
1789899431.676911,7576,13.7,2.0,1,1,175,175,0.0794,0,8.489,91.0,6
1789899431.7098293,7577,11.97,2.0,1,0,175,175,,,,91.0,6
1789899431.7387502,7578,8.97,2.0,1,0,175,175,,,,91.0,6
1789899431.7688627,7579,5.09,2.0,1,0,175,175,,,,91.0,6
1789899431.8467448,7580,14.52,2.0,1,1,160,160,0.0784,0,11.466,91.0,6
1789899431.8752098,7581,11.0,2.0,1,1,160,160,0.084,0,11.401,91.0,6
1789899431.9071279,7582,8.01,2.0,1,1,160,160,0.0815,0,8.868,91.0,6
1789899431.9390106,7583,5.99,2.0,1,1,160,160,0.0602,0,9.711,91.0,6
1789899431.9998446,7584,1.0,2.0,1,1,160,160,0.0442,0,9.032,91.0,6
1789899432.046719,7585,13.96,2.0,1,1,160,160,0.0364,0,9.244,91.0,6
1789899432.077636,7586,11.97,2.0,1,1,160,160,0.036,0,8.342,91.0,6
1789899432.1075563,7587,8.97,2.0,1,1,160,160,0.0575,0,7.301,91.0,6
1789899432.1700027,7588,5.02,2.0,1,1,160,160,0.051,0,8.482,91.0,6
1789899432.2018852,7589,2.0,2.0,1,0,160,160,,,,91.0,6
1789899432.2465487,7590,14.74,2.0,1,0,160,160,,,,91.0,6
1789899432.2777658,7591,14.76,2.0,1,0,160,160,,,,91.0,6
1789899432.3393252,7592,7.11,2.0,1,1,163,163,0.0411,0,8.778,91.0,6
1789899432.3685203,7593,1.0,2.0,1,1,163,163,0.0487,0,8.099,91.0,6
1789899432.4004438,7594,3.03,2.0,1,1,163,163,0.0478,0,9.075,91.0,6
1789899432.446278,7595,12.96,2.0,1,1,163,163,0.0484,0,8.091,91.0,6
1789899432.5086582,7596,13.01,2.0,1,1,163,163,0.0372,0,8.28,91.0,6
1789899432.5545466,7597,7.99,2.0,1,1,163,163,0.0293,0,8.132,91.0,6
1789899432.569493,7598,4.99,2.0,1,1,163,163,0.0352,0,7.868,91.0,6
1789899432.584453,7599,7.98,2.0,1,1,163,163,0.0226,0,8.249,91.0,6
1789899432.6790738,7600,15.71,2.0,1,1,163,163,0.0129,0,8.266,91.0,6
1789899432.7099955,7601,12.97,2.0,1,0,163,163,,,,91.0,6
1789899432.740912,7602,10.97,2.0,1,0,163,163,,,,91.0,6
1789899432.7712915,7603,4.39,2.0,1,0,163,163,,,,91.0,6
1789899432.8647466,7604,12.35,2.0,1,1,155,155,0.1052,0,9.123,91.0,6
1789899432.88905,7605,23.28,2.0,1,1,155,155,0.1028,0,8.734,91.0,6
1789899432.907002,7606,9.97,2.0,1,1,155,155,0.0852,0,10.544,91.0,6
1789899432.94095,7607,11.01,2.0,1,1,155,155,0.0877,0,8.299,91.0,6
1789899433.0028474,7608,7.08,2.0,1,1,155,155,0.0717,0,6.339,91.0,6
1789899433.0347643,7609,3.99,2.0,1,1,155,155,0.0864,0,8.163,91.0,6
1789899433.0651894,7610,1.0,2.0,1,1,155,155,0.0879,0,7.849,91.0,6
1789899433.111066,7611,9.97,2.0,1,1,155,155,0.0805,0,7.592,91.0,6
1789899433.1729994,7612,11.07,2.0,1,1,155,155,0.0846,0,6.26,91.0,6
1789899433.2054243,7613,6.98,2.0,1,1,155,155,0.0728,0,9.606,91.0,6
1789899433.2363403,7614,6.98,2.0,1,0,155,155,,,,91.0,6
1789899433.2662597,7615,2.99,2.0,1,0,155,155,,,,91.0,6
1789899433.3278434,7616,0.0,2.0,1,1,161,161,0.0633,0,8.821,91.0,6
1789899433.374812,7617,9.01,2.0,1,1,161,161,0.059,0,10.556,91.0,6
1789899433.404729,7618,7.01,2.0,1,1,161,161,0.0555,0,8.172,91.0,6
1789899433.4356437,7619,4.02,2.0,1,1,161,161,0.0548,0,7.789,91.0,6
1789899433.499117,7620,2.05,2.0,1,1,161,161,0.0464,0,8.336,91.0,6
1789899433.545937,7621,13.96,2.0,1,1,161,161,0.0472,0,8.095,91.0,6
1789899433.576855,7623,0.0,2.0,1,1,161,161,0.0721,0,7.586,91.0,6
1789899433.669224,7624,5.65,2.0,1,1,161,161,0.0668,0,8.423,91.0,6
1789899433.7010903,7625,3.99,2.0,1,0,161,161,,,,91.0,6
1789899433.7320065,7626,3.99,2.0,1,0,161,161,,,,91.0,6
1789899433.778165,7627,12.02,2.0,1,0,161,161,,,,91.0,6
1789899433.8396428,7628,7.94,2.0,1,1,165,165,0.1096,0,9.036,91.0,6
1789899433.885954,7629,8.98,2.0,1,1,165,165,0.1107,0,11.515,91.0,6
1789899433.9068975,7630,10.97,2.0,1,1,165,165,0.09,0,8.033,91.0,6
1789899433.9328287,7631,1.0,2.0,1,1,165,165,0.0819,0,8.404,91.0,6
1789899434.0088553,7632,13.08,2.0,1,1,165,165,0.0879,0,8.382,91.0,6
1789899434.0408077,7633,9.01,2.0,1,1,165,165,0.082,0,8.318,91.0,6
1789899434.0718029,7634,7.53,2.0,1,1,165,165,0.084,0,6.588,91.0,6
1789899434.1022298,7635,4.99,2.0,1,1,165,165,0.114,0,8.485,91.0,6
1789899434.179282,7636,15.19,2.0,1,1,165,165,0.1088,0,8.443,91.0,6
1789899434.2107012,7637,11.01,2.0,1,0,165,165,,,,91.0,6
1789899434.2416077,7638,12.99,2.0,1,0,165,165,,,,91.0,6
1789899434.272992,7639,6.5,2.0,1,0,165,165,,,,91.0,6
1789899434.3345618,7640,5.97,2.0,1,1,184,184,0.0935,0,8.867,91.0,6
1789899434.380402,7641,14.96,2.0,1,1,184,184,0.0852,0,10.928,91.0,6
1789899434.4108267,7642,10.48,2.0,1,1,184,184,0.0854,0,8.424,91.0,6
1789899434.4427447,7643,13.97,2.0,1,1,184,184,0.0752,0,7.613,91.0,6
1789899434.5057564,7644,10.65,2.0,1,1,184,184,0.0725,0,8.517,91.0,6
1789899434.534678,7645,5.98,2.0,1,1,184,184,0.0717,0,8.103,91.0,6
